,GroupSize,Maximal Similarity,Maximal Similarity(Refined) 
775,777,0.200559082678,0.441345654636
776,778,0.16651183748,0.261868184788
777,779,0.172437971852,0.264578487471
778,780,0.209710553674,0.287463234612
779,781,0.178234523097,0.530367008943
780,782,0.134173340688,0.203927804183
781,783,0.171887808891,0.272976924814
782,784,0.176483920902,0.176483920902
783,785,0.165175498083,0.213506614324
784,786,0.126501579179,0.183141373981
785,787,0.214065760803,0.322273292776
786,788,0.21713206515,0.315851193128
787,789,0.191756242025,0.261717508124
788,790,0.211285155888,0.284881413582
789,791,0.210054595519,0.576459391051
790,792,0.198912800342,0.323806688946
791,793,0.21305371568,0.329539349345
792,794,0.213064306955,0.302112334654
793,795,0.253116580393,0.424298103445
794,796,0.189304127449,0.256320623551
795,797,0.219370883513,0.499687121501
796,798,0.301482385012,0.485752830172
797,799,0.174803692529,0.245697251281
798,800,0.214819424567,0.449062375112
799,801,0.153738314494,0.234997198363
800,802,0.128062841527,0.160904000142
801,803,0.173173938819,0.277851786183
802,804,0.259370041807,0.743272892887
803,805,0.123582999682,0.147721014905
804,806,0.137019627024,0.188543394898
805,807,0.162212271081,0.226109884322
806,808,0.174756315653,0.310476753313
807,809,0.228260339645,0.355841869036
808,810,0.148436856677,0.181810608088
809,811,0.195540898283,0.265227608285
810,812,0.166161175292,0.236217570194
811,813,0.224373885843,0.35559843557
812,814,0.182704711649,0.25963730878
813,815,0.159257185864,0.20505563551
814,816,0.174473121096,0.249813362122
815,817,0.291611634705,0.449067401715
816,818,0.164908576755,0.220232097706
817,819,0.138828205766,0.175417016967
818,820,0.12663163943,0.170649827291
819,821,0.230483940694,0.382863700913
820,822,0.195469069047,0.307448913649
821,823,0.205669264504,0.625931157134
822,824,0.16501674994,0.246315260899
823,825,0.137382160072,0.204741970379
824,826,0.206698685103,0.297761527437
825,827,0.337645432897,0.492222089683
826,828,0.215608120178,0.403598520569
827,829,0.119340993751,0.139866346304
828,830,0.246912110522,0.334081936084
829,831,0.225593745061,0.358099347856
830,832,0.174709398058,0.240373784736
831,833,0.109917249271,0.173887658897
832,834,0.168854901156,0.224939617296
833,835,0.324472915892,0.585380132904
834,836,0.218968889146,0.303854806956
835,837,0.152543877251,0.200002267461
836,838,0.312134916736,0.508213075968
837,839,0.282786444093,0.494612239801
838,840,0.209180908438,0.319933478073
839,841,0.25149203643,0.401679174937
840,842,0.210176341233,0.365166624224
841,843,0.128138594313,0.168851887773
842,844,0.133660720545,0.170398293382
843,845,0.158446167576,0.218226885008
844,846,0.150512229357,0.235140231974
845,847,0.131120510907,0.209210129338
846,848,0.169264383756,0.272758722839
847,849,0.152976604461,0.253439052382
848,850,0.413294816122,0.781459785715
849,851,0.156850529861,0.246660781174
850,852,0.245988184372,0.352822061574
851,853,0.138768777701,0.210019650015
852,854,0.235655382674,0.347820443571
853,855,0.101789343152,0.189117748902
854,856,0.203377491525,0.265532783672
855,857,0.162751971083,0.270923239621
856,858,0.146809976822,0.173405329409
857,859,0.151162491536,0.198386989719
858,860,0.12526769731,0.197462448191
859,861,0.168660003969,0.24777619498
860,862,0.236995867796,0.3288478038
861,863,0.29498668621,0.54072561684
862,864,0.209826319889,0.349189525729
863,865,0.127708498188,0.234378143351
864,866,0.198591120515,0.277609134827
865,867,0.14403180835,0.226352153974
866,868,0.202836915182,0.358657532673
867,869,0.210783176439,0.301815344935
868,870,0.145116395835,0.226796361596
869,871,0.177425438874,0.343085548796
870,872,0.119092496808,0.172247542889
871,873,0.235686414038,0.43102008113
872,874,0.157650414889,0.224279848767
873,875,0.156788748077,0.189225596148
874,876,0.117630249157,0.213558851588
875,877,0.160330092074,0.209604988797
876,878,0.333244756947,0.521983062877
877,879,0.233533072133,0.333548441893
878,880,0.123116414708,0.146633209074
879,881,0.15317477807,0.211618737248
880,882,0.175258218611,0.322868888896
881,883,0.117478176773,0.171390072392
882,884,0.190712300667,0.380295080548
883,885,0.190227233699,0.272624102288
884,886,0.303840681341,0.448952216075
885,887,0.267579340389,0.407243517956
886,888,0.245293972052,0.416515905913
887,889,0.189648298855,0.284836753924
888,890,0.201418497699,0.29438159106
889,891,0.109753119896,0.136086407571
890,892,0.426961199254,0.527155367283
891,893,0.206426387667,0.327122721305
892,894,0.166145863901,0.166145863901
893,895,0.172773409041,0.252407180277
894,896,0.195090776376,0.372896276476
895,897,0.234720974936,0.309740628793
896,898,0.23503927605,0.323086265986
897,899,0.238417964836,0.374114320092
